Geneid	0	2	5	10	15	21	28	35	42	49	gene_length	Entity	Symbol
gene-Y11_RS16545	163320061.79558796	129131.22511494183	68729.65231639004	47113.48640349093	40303.29236651667	40100.56175190801	34116.6683038075	36487.048711092204	32286.05782953051	27938.422880582904	705	host	rplA
gene-Y11_RS18405	3712026.539204274	2568.3239219581924	1294.116414599085	698.0232831523505	522.6959214781172	412.17879927070095	347.9769056231944	370.1113851990425	335.9645149249013	307.52748297916094	2907	host	rapA
gene-Y11_RS02515	388306.5006269037	131.72599282515478	84.48700197374129	57.0500042165865	48.811835890980966	43.34109801369385	38.694930904181724	41.940432056962464	55.27607716810768	35.13087228214704	1185	host	xyeB
gene-Y11_RS18650	6730950.326305695	3386.930489834096	1840.7555733087638	1020.4650729515823	892.0178170816271	663.0049018415685	634.8483125288756	591.602397584625	595.731400073599	509.0930749918991	1044	host	gene-Y11_RS18650
gene-Y11_RS07555	254948.71253281564	80.17221443133458	48.1563719763749	23.031071251010953	44.73630604024154	34.44181308267889	23.14025153780697	48.26382734210577	54.14601522636569	40.21884038384573	297	host	pduA
gene-Y11_RS16005	2936126.653603884	1618.2761482964886	847.9305182782983	494.3964910098267	402.0137324241412	323.3036849471185	281.7967405141743	303.3407970254637	276.8479155351489	253.19054192237303	1200	host	hemY
gene-Y11_RS11320	301358.73821896844	144.05944780630432	67.50491428831124	38.54105829661364	45.598236748723636	23.006054832570662	27.049688565190372	35.57035267845432	30.085705106723005	38.30247237050655	1056	host	hypB
gene-Y11_RS14075	8825437.090626819	6911.304888490073	4041.2556694440923	2484.1615498176493	2195.5043864947243	1955.8838692412291	1683.8356114205874	1762.4209082711575	1691.5119897833395	1452.5548935280694	1830	host	glmS
gene-Y11_RS04430	314874.98177986423	110.64598858786265	77.35969523026309	60.768173966754304	72.97807976315237	52.7629974779263	51.5002661069358	75.96768635763765	83.18232693882601	49.695087037606385	1347	host	gene-Y11_RS04430
gene-Y11_RS17480	44066904.389325894	25179.717079862003	17680.038680983467	11187.99540719735	12903.733386983202	7608.77054018181	11484.253741712404	12167.733621797495	9845.418371875721	7922.593887375046	270	host	rpsO
gene-Y11_RS18075	1291258.459022479	617.1150716096149	287.3088809267179	125.36781811241094	129.53523992736342	117.85557914229182	142.06706238116607	186.06512000692715	214.98539806822728	200.31874746680433	1254	host	gene-Y11_RS18075
gene-g068	4492.802486592274	933.7390574102768	830.4910321411397	1056.9879839938967	1478.639187223009	1827.6978634987083	2489.645200295441	3076.1320261737164	3597.5669024011536	4731.408095770082	825	phage	g068
gene-g352	5403.151678481963	3073.1318725643714	3095.6965711168464	2900.5049120405843	2230.0777411131207	2630.1530098383364	2286.8670875227576	2077.3037434374546	2312.457992245981	2039.5072291234283	294	phage	g352
gene-Y11_RS03990	702118.3717886194	396.63631085698256	210.88646509401994	107.85653882182999	83.73959807112439	64.63775467664978	64.8785763330506	69.49711376993108	75.46552319435096	75.22147050678429	816	host	sapF
gene-Y11_RS17675	364393.1970692352	148.8789401321665	115.7084440022206	97.08710938974554	100.32954824925962	81.80624998529032	89.60315948288724	124.20634031511165	125.1194702752447	95.88551770337108	465	host	nrdG
gene-Y11_RS15370	787516.2418885914	406.7861338756044	199.71535132010789	112.02820162647714	115.58241999981009	106.98883163727803	97.64283891440452	119.7756095540814	135.94054393372633	100.0630427934903	981	host	gene-Y11_RS15370
gene-Y11_RS10750	3187517.7890124386	2636.9687051002006	1637.6157550972212	705.0511855581224	658.2335399036389	492.6208781540226	430.8142618163044	437.9586211338718	438.56549766593963	346.23175634788936	759	host	ispD
